Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Ascoli,HomeTeam_Atalanta,HomeTeam_Bari,HomeTeam_Benevento,HomeTeam_Bologna,HomeTeam_Brescia,HomeTeam_Cagliari,HomeTeam_Carpi,HomeTeam_Catania,HomeTeam_Cesena,HomeTeam_Chievo,HomeTeam_Cremonese,HomeTeam_Crotone,HomeTeam_Empoli,HomeTeam_Fiorentina,HomeTeam_Frosinone,HomeTeam_Genoa,HomeTeam_Inter,HomeTeam_Juventus,HomeTeam_Lazio,HomeTeam_Lecce,HomeTeam_Livorno,HomeTeam_Messina,HomeTeam_Milan,HomeTeam_Monza,HomeTeam_Napoli,HomeTeam_Novara,HomeTeam_Palermo,HomeTeam_Parma,HomeTeam_Pescara,HomeTeam_Reggina,HomeTeam_Roma,HomeTeam_Salernitana,HomeTeam_Sampdoria,HomeTeam_Sassuolo,HomeTeam_Siena,HomeTeam_Spal,HomeTeam_Spezia,HomeTeam_Torino,HomeTeam_Treviso,HomeTeam_Udinese,HomeTeam_Venezia,HomeTeam_Verona,AwayTeam_Ascoli,AwayTeam_Atalanta,AwayTeam_Bari,AwayTeam_Benevento,AwayTeam_Bologna,AwayTeam_Brescia,AwayTeam_Cagliari,AwayTeam_Carpi,AwayTeam_Catania,AwayTeam_Cesena,AwayTeam_Chievo,AwayTeam_Cremonese,AwayTeam_Crotone,AwayTeam_Empoli,AwayTeam_Fiorentina,AwayTeam_Frosinone,AwayTeam_Genoa,AwayTeam_Inter,AwayTeam_Juventus,AwayTeam_Lazio,AwayTeam_Lecce,AwayTeam_Livorno,AwayTeam_Messina,AwayTeam_Milan,AwayTeam_Monza,AwayTeam_Napoli,AwayTeam_Novara,AwayTeam_Palermo,AwayTeam_Parma,AwayTeam_Pescara,AwayTeam_Reggina,AwayTeam_Roma,AwayTeam_Salernitana,AwayTeam_Sampdoria,AwayTeam_Sassuolo,AwayTeam_Siena,AwayTeam_Spal,AwayTeam_Spezia,AwayTeam_Torino,AwayTeam_Treviso,AwayTeam_Udinese,AwayTeam_Venezia,AwayTeam_Verona
2019-02-10,Atalanta,Spal,2,1,2,0,1,0,8,5,14,12,9,4,1,3,0,0,1.28,5.5,11.0,1.3,5.5,9.6,1.29,5.5,12.0,14,6,2,1636.2788812206907,1495.3565210721304,48,19,30,30,0.4383561643835616,0.2,0.4,0.2727272727272727,3,0.0,0.3333333333333333,2,4,2.0,1.0,3,1,0,0,0.11636363636363636,0.13541666666666669,0.1075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-10,Bologna,Genoa,1,1,1,1,1,1,7,9,17,13,13,3,2,2,0,0,2.25,3.1,3.5,2.25,3.2,3.4,2.25,3.2,3.5,14,6,2,1432.2275820378488,1494.0282862108913,17,29,34,39,0.32044198895027626,0.2146118721461187,0.2,0.2,19,0.42105263157894735,0.3157894736842105,21,18,0.0,1.0,1,1,0,0,0.6428571428571429,0.6617647058823529,0.6428571428571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,Milan,Cagliari,3,0,2,2,0,2,17,7,12,11,2,5,0,1,0,0,1.4,4.75,8.5,1.42,4.5,7.8,1.42,4.6,8.5,14,6,2,1661.447181785243,1475.2041214043559,29,19,21,31,0.6162790697674418,0.16736401673640167,0.5454545454545454,0.09090909090909091,25,0.76,0.04,50,21,2.0,0.0,2,0,0,3,0.16470588235294117,0.18205128205128204,0.16705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,Sampdoria,Frosinone,0,1,0,0,1,0,11,3,10,21,9,2,3,3,0,0,1.5,4.0,8.0,1.5,4.15,7.0,1.5,4.0,8.0,14,6,2,1569.4590882805303,1412.334991937434,39,16,29,43,0.4495798319327731,0.13333333333333333,0.6,0.18181818181818182,3,0.6666666666666666,0.3333333333333333,7,2,4.0,1.0,0,0,1,1,0.1875,0.21428571428571427,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,Sassuolo,Juventus,0,3,0,0,1,0,9,10,17,8,8,4,0,0,0,0,7.0,3.75,1.57,5.9,4.15,1.57,6.5,4.2,1.55,14,6,2,1558.7739968315057,1911.055167892693,34,46,33,15,0.330188679245283,0.5840336134453782,0.36363636363636365,0.9,11,0.09090909090909091,0.8181818181818182,6,27,1.0,4.0,1,19,0,0,4.45859872611465,3.7579617834394905,4.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,Torino,Udinese,1,0,2,1,0,2,12,10,21,21,9,2,2,4,0,1,1.72,3.6,5.25,1.7,3.6,5.2,1.73,3.6,5.5,14,6,2,1599.1025931907138,1455.6827391770385,27,18,22,30,0.3812154696132597,0.2529182879377432,0.5,0.1,19,0.3684210526315789,0.42105263157894735,26,23,3.0,0.0,1,0,0,2,0.3276190476190476,0.3269230769230769,0.3145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-02-15,Juventus,Frosinone,3,0,2,2,0,2,11,7,13,19,5,7,2,3,0,0,1.12,9.5,19.0,1.15,7.6,18.5,1.11,9.0,26.0,14,4,2,1912.4333870535495,1423.9644986457247,49,17,15,43,0.7333333333333333,0.16129032258064516,0.8333333333333334,0.25,3,0.6666666666666666,0.0,5,1,4.0,2.0,20,1,0,0,0.05894736842105264,0.06216216216216216,0.042692307692307696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16,Cagliari,Parma,2,1,2,0,1,0,12,6,21,11,1,4,5,1,1,0,2.0,3.3,4.0,2.0,3.35,3.95,2.0,3.4,3.9,14,5,2,1467.6366388723754,1499.3757226309856,19,24,34,31,0.39330543933054396,0.19230769230769232,0.2727272727272727,0.45454545454545453,19,0.3157894736842105,0.3157894736842105,19,18,1.0,2.0,0,0,4,2,0.5,0.5063291139240506,0.5128205128205129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16,Atalanta,Milan,1,3,0,1,1,1,12,6,10,9,5,2,1,2,0,0,2.0,3.4,3.9,2.1,3.4,3.5,2.05,3.4,3.75,14,5,2,1645.10645771393,1669.0146643172234,50,32,31,21,0.4409090909090909,0.4108527131782946,0.45454545454545453,0.2727272727272727,23,0.34782608695652173,0.391304347826087,21,28,2.0,1.0,4,3,0,0,0.5128205128205129,0.6,0.5466666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-17,Empoli,Sassuolo,3,0,2,2,0,2,7,5,11,10,3,3,1,3,0,0,2.7,3.4,2.6,2.7,3.35,2.6,2.7,3.3,2.62,14,6,2,1425.4726879957013,1557.395777670649,27,34,45,36,0.36507936507936506,0.3113207547169811,0.3333333333333333,0.2727272727272727,7,0.2857142857142857,0.7142857142857143,9,16,1.0,1.0,0,0,6,1,1.0384615384615385,1.0384615384615385,1.0305343511450382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-17,Genoa,Lazio,2,1,2,0,1,0,14,6,12,12,7,3,3,2,0,0,3.2,3.4,2.25,3.25,3.4,2.25,3.3,3.3,2.25,14,6,2,1489.6811027554038,1669.0103897345336,30,32,40,25,0.4434389140271493,0.36046511627906974,0.3333333333333333,0.45454545454545453,23,0.43478260869565216,0.391304347826087,29,32,1.0,2.0,1,2,0,0,1.4222222222222223,1.4444444444444444,1.4666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-17,Inter,Sampdoria,2,1,2,0,0,1,14,6,10,11,9,5,3,1,0,0,1.61,3.75,6.0,1.57,4.0,5.8,1.57,3.8,6.0,14,6,2,1667.7429936419398,1557.8295815722397,32,39,16,30,0.6395348837209303,0.225,0.6363636363636364,0.25,25,0.52,0.16,40,18,3.0,1.0,1,0,0,2,0.26833333333333337,0.27068965517241383,0.26166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-02-17,Napoli,Torino,0,0,1,0,0,1,20,6,18,13,15,4,5,3,0,0,1.44,4.33,8.0,1.45,4.45,7.2,1.42,4.33,8.5,14,6,2,1816.8546522752674,1607.8593350463552,42,28,18,22,0.6470588235294118,0.21311475409836064,0.8333333333333334,0.16666666666666666,17,0.5882352941176471,0.23529411764705882,36,21,5.0,0.0,3,2,0,0,0.18,0.20138888888888887,0.16705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-02-17,Spal,Fiorentina,1,4,0,1,1,1,6,15,14,14,3,10,3,4,0,0,3.6,3.2,2.15,3.4,3.1,2.3,3.5,3.1,2.25,14,6,2,1486.528944578891,1603.613038185457,20,33,32,25,0.23333333333333334,0.3359073359073359,0.18181818181818182,0.16666666666666666,3,0.0,0.3333333333333333,1,4,0.0,2.0,0,1,1,0,1.6744186046511629,1.4782608695652175,1.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-17,Udinese,Chievo,1,0,2,0,0,1,11,13,11,21,6,4,5,4,0,0,1.83,3.4,4.75,1.83,3.45,4.7,1.8,3.4,5.0,14,6,2,1446.925997321397,1445.835068353233,18,19,31,47,0.4517374517374517,0.2384937238493724,0.25,0.0,25,0.36,0.24,31,24,1.0,0.0,0,0,3,3,0.38526315789473686,0.3893617021276596,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-18,Roma,Bologna,2,1,2,0,0,1,9,14,15,15,9,7,3,4,0,0,1.44,4.33,8.0,1.45,4.65,6.8,1.42,4.6,8.0,14,0,2,1726.6520615611757,1436.5747654933364,44,18,30,35,0.6550387596899225,0.20218579234972678,0.5454545454545454,0.08333333333333333,19,0.5263157894736842,0.10526315789473684,35,18,3.0,1.0,4,1,0,0,0.18,0.21323529411764705,0.1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-22,Milan,Empoli,3,0,2,0,0,1,10,4,13,9,6,2,1,1,0,0,1.44,4.33,7.0,1.45,4.4,7.2,1.5,4.2,7.0,14,4,2,1675.5921850461202,1441.3062045829927,35,30,22,45,0.6177606177606177,0.176,0.5833333333333334,0.0,13,0.46153846153846156,0.15384615384615385,25,14,2.0,0.0,4,1,0,0,0.2057142857142857,0.20138888888888887,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-23,Frosinone,Roma,2,3,0,1,2,0,9,7,18,11,4,8,2,2,0,0,6.5,4.5,1.45,5.9,4.6,1.5,6.0,4.6,1.5,14,5,2,1422.033580498265,1731.6687278468116,17,46,46,31,0.2,0.4594594594594595,0.0,0.3333333333333333,3,0.0,1.0,1,9,0.0,2.0,0,5,1,0,4.482758620689656,3.9333333333333336,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-23,Torino,Atalanta,2,0,2,1,0,2,11,9,17,18,4,4,2,1,0,0,3.2,3.3,2.3,3.25,3.35,2.25,3.3,3.3,2.25,14,5,2,1610.897453503869,1638.5289369850332,28,51,22,34,0.38461538461538464,0.24434389140271492,0.5454545454545454,0.5,19,0.47368421052631576,0.2631578947368421,25,20,4.0,4.0,2,0,0,1,1.3913043478260871,1.4444444444444444,1.4666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,Parma,Napoli,0,4,0,0,2,0,8,14,13,7,5,2,2,1,0,0,7.0,4.5,1.44,6.5,4.3,1.5,8.0,4.5,1.42,14,6,2,1485.755809862739,1813.8165338177537,25,42,33,18,0.41530054644808745,0.42727272727272725,0.25,0.5454545454545454,15,0.26666666666666666,0.6,15,26,0.0,2.0,0,3,3,0,4.861111111111112,4.333333333333333,5.633802816901409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,Fiorentina,Inter,3,3,1,1,2,0,10,7,13,15,9,6,2,4,0,0,2.7,3.3,2.7,2.75,3.25,2.65,2.7,3.2,2.7,14,6,2,1608.0682995791017,1677.4577401139416,37,34,26,17,0.5697674418604651,0.4594594594594595,0.45454545454545453,0.5,27,0.25925925925925924,0.5925925925925926,35,47,1.0,2.0,2,2,0,0,1.0,1.0377358490566038,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,Sampdoria,Cagliari,1,0,2,0,0,1,9,8,9,17,3,5,1,2,0,0,1.75,3.6,5.0,1.8,3.55,4.65,1.8,3.5,4.8,14,6,2,1548.114835100238,1481.256551640622,40,21,32,35,0.4476987447698745,0.16666666666666666,0.5454545454545454,0.08333333333333333,23,0.17391304347826086,0.34782608695652173,26,28,4.0,0.0,0,1,3,0,0.35,0.3870967741935484,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,Bologna,Juventus,0,1,0,0,0,1,13,5,12,17,4,5,2,2,0,0,7.5,4.5,1.44,7.0,4.25,1.48,7.5,4.2,1.47,14,6,2,1431.5580992077005,1914.364305201009,19,52,37,15,0.31868131868131866,0.5857740585774058,0.18181818181818182,0.9090909090909091,19,0.05263157894736842,0.6842105263157895,12,34,0.0,4.0,0,21,1,0,5.208333333333334,4.72972972972973,5.1020408163265305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,Chievo,Genoa,0,0,1,0,0,1,8,6,20,22,4,6,2,3,0,0,3.3,3.2,2.3,3.4,3.2,2.25,3.4,3.2,2.25,14,6,2,1433.0627291914436,1506.343630474129,19,32,48,41,0.31666666666666665,0.21363636363636362,0.08333333333333333,0.18181818181818182,21,0.42857142857142855,0.38095238095238093,27,23,1.0,1.0,0,2,4,0,1.434782608695652,1.511111111111111,1.511111111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,Sassuolo,Spal,1,1,1,1,0,2,6,5,18,14,3,5,4,1,1,0,1.95,3.4,4.0,2.0,3.4,3.85,2.0,3.4,3.9,14,6,2,1541.5622610833577,1482.0736831852464,34,21,39,36,0.32710280373831774,0.1935483870967742,0.3333333333333333,0.25,3,0.6666666666666666,0.0,4,1,1.0,1.0,0,0,2,2,0.4875,0.5194805194805194,0.5128205128205129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-03-01,Cagliari,Inter,2,1,2,2,1,2,12,19,12,8,1,5,5,3,0,0,5.25,3.7,1.7,5.1,3.65,1.7,5.25,3.6,1.73,14,4,3,1470.3055390840682,1672.935106383264,21,37,36,20,0.3958333333333333,0.4576923076923077,0.3333333333333333,0.46153846153846156,25,0.16,0.56,28,46,2.0,2.0,0,2,1,0,3.088235294117647,3.0,3.0346820809248554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,Empoli,Parma,3,3,1,1,2,0,13,7,10,17,8,2,1,3,0,0,2.0,3.5,3.75,1.97,3.55,3.8,1.95,3.5,4.0,14,5,3,1434.989647416389,1484.1875616427862,30,25,48,37,0.3700787401574803,0.1912568306010929,0.38461538461538464,0.4166666666666667,9,0.2222222222222222,0.5555555555555556,9,11,1.0,2.0,0,0,1,4,0.5333333333333333,0.518421052631579,0.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,Lazio,Roma,3,0,2,1,0,2,6,7,13,15,5,7,4,5,0,1,2.37,3.5,3.0,2.4,3.55,2.85,2.45,3.4,2.88,14,5,3,1652.3478620158085,1733.3972894787753,33,49,27,33,0.5328185328185329,0.46153846153846156,0.5,0.38461538461538464,27,0.25925925925925924,0.5185185185185185,31,43,2.0,3.0,0,6,1,0,0.79,0.8421052631578947,0.8506944444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,Milan,Sassuolo,1,0,2,1,0,2,7,11,20,9,6,6,3,0,0,1,1.5,4.2,7.0,1.53,4.2,6.3,1.5,4.2,7.0,14,5,3,1681.9087422127238,1542.7230178114423,38,35,22,40,0.6192307692307693,0.308411214953271,0.6153846153846154,0.25,11,0.5454545454545454,0.36363636363636365,22,18,3.0,1.0,5,0,0,2,0.21428571428571427,0.24285714285714285,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-03-03,Atalanta,Fiorentina,3,1,2,2,1,2,17,7,9,16,8,5,4,2,0,0,1.85,3.75,4.2,1.85,3.75,4.05,1.85,3.7,4.2,14,6,3,1625.0121950958942,1612.5909333097793,51,40,36,29,0.43891402714932126,0.3384615384615385,0.4166666666666667,0.23076923076923078,23,0.08695652173913043,0.5652173913043478,22,42,2.0,3.0,0,2,2,0,0.44047619047619047,0.45679012345679015,0.44047619047619047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,Genoa,Frosinone,0,0,1,0,0,1,10,3,15,16,8,2,2,4,0,1,1.66,3.6,5.75,1.67,3.65,5.5,1.65,3.6,6.0,14,6,3,1501.7323540281002,1420.3050188663015,32,19,41,49,0.44594594594594594,0.15625,0.38461538461538464,0.23076923076923078,3,0.6666666666666666,0.0,8,3,2.0,2.0,2,0,0,2,0.288695652173913,0.30363636363636365,0.27499999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,Napoli,Juventus,1,2,0,0,2,0,13,4,10,14,12,4,3,6,1,1,2.3,3.2,3.2,2.35,3.2,3.2,2.38,3.25,3.1,14,6,3,1815.3847820377064,1915.039005230068,46,53,18,15,0.6441441441441441,0.5875,0.7692307692307693,0.9166666666666666,23,0.34782608695652173,0.4782608695652174,30,36,4.0,4.0,4,22,0,0,0.7187499999999999,0.734375,0.7677419354838709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
