Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Alaves,HomeTeam_Almeria,HomeTeam_Ath Bilbao,HomeTeam_Ath Madrid,HomeTeam_Barcelona,HomeTeam_Betis,HomeTeam_Cadiz,HomeTeam_Celta,HomeTeam_Cordoba,HomeTeam_Eibar,HomeTeam_Elche,HomeTeam_Espanol,HomeTeam_Getafe,HomeTeam_Gimnastic,HomeTeam_Girona,HomeTeam_Granada,HomeTeam_Hercules,HomeTeam_Huesca,HomeTeam_La Coruna,HomeTeam_Las Palmas,HomeTeam_Leganes,HomeTeam_Levante,HomeTeam_Malaga,HomeTeam_Mallorca,HomeTeam_Murcia,HomeTeam_Numancia,HomeTeam_Osasuna,HomeTeam_Real Madrid,HomeTeam_Recreativo,HomeTeam_Santander,HomeTeam_Sevilla,HomeTeam_Sociedad,HomeTeam_Sp Gijon,HomeTeam_Tenerife,HomeTeam_Valencia,HomeTeam_Valladolid,HomeTeam_Vallecano,HomeTeam_Villarreal,HomeTeam_Xerez,HomeTeam_Zaragoza,AwayTeam_Alaves,AwayTeam_Almeria,AwayTeam_Ath Bilbao,AwayTeam_Ath Madrid,AwayTeam_Barcelona,AwayTeam_Betis,AwayTeam_Cadiz,AwayTeam_Celta,AwayTeam_Cordoba,AwayTeam_Eibar,AwayTeam_Elche,AwayTeam_Espanol,AwayTeam_Getafe,AwayTeam_Gimnastic,AwayTeam_Girona,AwayTeam_Granada,AwayTeam_Hercules,AwayTeam_Huesca,AwayTeam_La Coruna,AwayTeam_Las Palmas,AwayTeam_Leganes,AwayTeam_Levante,AwayTeam_Malaga,AwayTeam_Mallorca,AwayTeam_Murcia,AwayTeam_Numancia,AwayTeam_Osasuna,AwayTeam_Real Madrid,AwayTeam_Recreativo,AwayTeam_Santander,AwayTeam_Sevilla,AwayTeam_Sociedad,AwayTeam_Sp Gijon,AwayTeam_Tenerife,AwayTeam_Valencia,AwayTeam_Valladolid,AwayTeam_Vallecano,AwayTeam_Villarreal,AwayTeam_Xerez,AwayTeam_Zaragoza
2022-10-03,Vallecano,Elche,2,1,2,1,1,1,15,5,5,19,13,3,1,8,0,0,1.72,3.6,5.25,1.73,3.65,5.25,1.73,3.6,5.0,18,0,10,1460.6834208874986,1459.08002672315,7,2,8,16,0.4074074074074074,0.189873417721519,0.5,0.0,6,0.3333333333333333,0.6666666666666666,8,10,1.0,0.0,0,0,1,5,0.3276190476190476,0.3295238095238095,0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-07,Osasuna,Valencia,1,2,0,0,1,0,11,15,11,19,7,5,3,6,2,1,2.4,3.2,3.1,2.4,3.2,3.1,2.38,3.2,3.1,18,4,10,1551.6696145516007,1546.1615028531837,8,12,6,7,0.3904382470119522,0.3282208588957055,0.75,0.0,26,0.23076923076923078,0.5,25,49,3.0,0.0,0,1,1,0,0.7741935483870968,0.7741935483870968,0.7677419354838709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-08,Getafe,Real Madrid,0,1,0,0,1,0,9,19,10,5,4,4,0,0,0,0,6.5,4.5,1.5,6.25,4.4,1.5,6.5,4.2,1.5,18,5,10,1501.7367520422297,1825.6659566499127,8,18,15,7,0.4155844155844156,0.617737003058104,0.25,1.0,32,0.15625,0.71875,26,72,1.0,4.0,0,6,1,0,4.333333333333333,4.166666666666667,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-08,Almeria,Vallecano,3,1,2,3,0,2,10,12,22,12,7,6,4,2,1,0,2.9,3.3,2.55,2.95,3.2,2.5,3.0,3.2,2.45,18,5,10,1398.8941938681091,1473.4421382148648,4,9,11,9,0.3504273504273504,0.23357664233576642,0.3333333333333333,0.25,4,0.0,1.0,1,7,1.0,1.0,0,1,4,0,1.1372549019607843,1.1800000000000002,1.2244897959183672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-10-08,Ath Madrid,Girona,2,1,2,1,0,2,13,11,12,13,8,3,3,1,0,0,1.45,4.33,7.5,1.5,4.4,6.75,1.47,4.2,7.0,18,5,10,1729.6160180105496,1468.2482140661468,12,10,6,12,0.647239263803681,0.2926829268292683,0.3333333333333333,0.0,4,0.25,0.0,6,4,2.0,0.0,1,0,0,2,0.19333333333333333,0.2222222222222222,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-08,Sevilla,Ath Bilbao,1,1,1,1,0,2,10,21,19,14,5,7,4,0,0,1,3.0,3.3,2.4,3.0,3.3,2.45,3.0,3.2,2.4,18,5,10,1657.9356252077052,1605.5571097732982,7,16,13,4,0.6257668711656442,0.2553846153846154,0.0,1.0,34,0.5294117647058824,0.38235294117647056,51,37,1.0,3.0,0,3,1,0,1.25,1.2244897959183672,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09,Sociedad,Villarreal,1,0,2,1,0,2,17,5,21,18,9,3,5,3,0,0,2.5,3.4,2.75,2.55,3.3,2.85,2.5,3.3,2.8,18,6,10,1631.8051069826015,1618.5728457233963,12,10,11,2,0.4721189591078067,0.3365695792880259,0.3333333333333333,0.4,26,0.23076923076923078,0.5,26,40,2.0,2.0,2,0,0,1,0.9090909090909091,0.894736842105263,0.8928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-09,Barcelona,Celta,1,0,2,1,0,2,13,14,16,9,6,3,2,4,0,0,1.28,6.0,9.0,1.3,6.0,10.0,1.27,5.5,11.0,18,6,10,1764.1555452214643,1550.688994362054,19,9,1,13,0.8006134969325154,0.26406926406926406,0.6666666666666666,0.3333333333333333,24,0.5833333333333334,0.20833333333333334,58,31,3.0,1.0,6,1,0,0,0.14222222222222222,0.13,0.11545454545454546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09,Valladolid,Betis,0,0,1,0,0,1,12,4,12,16,3,1,1,1,0,1,2.8,3.4,2.4,2.8,3.4,2.5,2.8,3.4,2.45,18,6,10,1456.2146621008258,1648.971222111614,6,10,13,5,0.2903225806451613,0.26765799256505574,0.3333333333333333,0.3333333333333333,14,0.21428571428571427,0.35714285714285715,12,16,1.0,2.0,1,0,0,1,1.1666666666666667,1.1199999999999999,1.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-09,Cadiz,Espanol,2,2,1,1,0,2,8,9,13,12,8,3,4,4,0,0,2.87,3.2,2.55,2.9,3.1,2.6,2.8,3.1,2.6,18,6,10,1483.4943313738665,1470.0996556019472,1,9,14,14,0.19672131147540983,0.20195439739413681,0.0,0.3333333333333333,4,0.5,0.25,6,4,0.0,1.0,1,0,0,2,1.1254901960784316,1.1153846153846154,1.0769230769230769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-10,Elche,Mallorca,1,1,1,1,0,2,7,11,12,17,5,7,4,5,1,1,3.0,3.1,2.5,3.05,3.0,2.55,3.1,3.0,2.45,18,0,10,1446.3213093957838,1472.257299981521,3,6,18,8,0.3037974683544304,0.20207253886010362,0.0,0.3333333333333333,2,0.5,0.0,5,2,1.0,2.0,0,0,6,1,1.2,1.196078431372549,1.2653061224489794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-14,Vallecano,Getafe,0,0,1,0,0,1,16,6,13,17,4,1,2,3,0,0,2.05,3.2,3.8,2.1,3.15,3.95,2.05,3.1,4.0,18,4,10,1458.8021962705518,1500.1337843830408,10,8,12,16,0.4117647058823529,0.2280130293159609,0.6666666666666666,0.3333333333333333,14,0.6428571428571429,0.21428571428571427,22,10,2.0,1.0,0,0,1,2,0.5394736842105263,0.5316455696202531,0.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-15,Ath Bilbao,Ath Madrid,0,1,0,0,0,1,13,3,14,17,6,1,0,6,0,0,2.45,3.2,3.0,2.55,3.05,3.05,2.4,3.2,3.0,18,5,10,1604.1949727554907,1735.278945229715,17,14,5,7,0.4817073170731707,0.43425076452599387,0.6,0.75,34,0.2647058823529412,0.5882352941176471,36,55,3.0,4.0,3,2,0,0,0.8166666666666668,0.8360655737704918,0.7999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-15,Mallorca,Sevilla,0,1,0,0,0,1,9,4,17,15,1,3,2,3,0,0,2.9,3.0,2.7,2.9,3.1,2.6,3.0,3.1,2.5,18,5,10,1468.7833961254769,1659.2977622255128,7,8,9,14,0.4536082474226804,0.345565749235474,0.25,0.25,20,0.2,0.4,20,30,2.0,1.0,0,0,1,1,1.074074074074074,1.1153846153846154,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-15,Valencia,Elche,2,2,1,2,1,2,20,8,14,19,6,1,3,6,0,0,1.4,4.75,7.5,1.43,4.8,7.5,1.4,4.5,8.0,18,5,10,1553.5069376406773,1449.795213251828,14,4,8,19,0.5412844036697247,0.1875,0.75,0.0,8,0.75,0.25,15,7,4.0,0.0,2,0,0,6,0.18666666666666665,0.19066666666666665,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-15,Girona,Cadiz,1,1,1,0,0,1,23,9,16,9,6,2,5,4,0,0,1.9,3.3,4.5,1.9,3.3,4.5,1.91,3.25,4.33,18,5,10,1462.5852868469815,1485.9366561745526,11,3,14,16,0.30952380952380953,0.26666666666666666,0.5,0.3333333333333333,0,0.0,0.0,0,0,2.0,2.0,0,1,3,0,0.4222222222222222,0.4222222222222222,0.44110854503464203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-16,Celta,Sociedad,1,2,0,1,1,1,10,8,14,17,1,6,5,7,1,0,2.6,3.2,2.8,2.6,3.2,2.8,2.5,3.2,2.88,18,6,10,1543.843465402627,1644.2518271051226,9,13,14,11,0.40948275862068967,0.2814814814814815,0.5,0.75,24,0.25,0.4583333333333333,31,39,3.0,4.0,0,3,1,0,0.9285714285714287,0.9285714285714287,0.8680555555555556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-10-16,Real Madrid,Barcelona,3,1,2,2,0,2,8,18,11,14,2,3,2,2,0,0,2.2,3.6,3.1,2.25,3.5,3.1,2.2,3.5,3.1,18,6,10,1827.2689243091015,1771.0010741808912,19,20,7,1,0.7699386503067485,0.6024464831804281,0.6666666666666666,1.0,34,0.3235294117647059,0.47058823529411764,46,68,3.0,4.0,7,7,0,0,0.7096774193548387,0.7258064516129032,0.7096774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-16,Espanol,Valladolid,1,0,2,0,0,1,15,14,13,11,6,4,1,4,0,0,2.2,3.3,3.5,2.2,3.2,3.55,2.15,3.3,3.4,18,6,10,1467.6573308012612,1463.086610926343,11,6,16,13,0.41233766233766234,0.1858974358974359,0.0,0.25,14,0.21428571428571427,0.35714285714285715,14,15,0.0,1.0,0,1,2,0,0.6285714285714287,0.619718309859155,0.6323529411764706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-10-16,Betis,Almeria,3,1,2,1,0,2,15,12,6,7,9,3,1,1,0,0,1.57,4.1,5.75,1.57,4.2,5.75,1.57,4.0,5.8,18,6,10,1642.0992732860968,1413.5341358124222,10,7,5,12,0.3962962962962963,0.1864406779661017,1.0,0.0,6,0.3333333333333333,0.5,8,7,5.0,0.0,0,1,1,0,0.27304347826086955,0.27304347826086955,0.27068965517241383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-17,Villarreal,Osasuna,2,0,2,1,0,2,12,14,14,23,8,4,2,6,0,0,1.57,4.2,6.0,1.6,3.85,6.0,1.57,4.0,5.8,18,0,10,1606.1261256008752,1544.3241797641072,10,9,3,8,0.5326797385620915,0.236,0.5,0.3333333333333333,24,0.375,0.4166666666666667,41,34,2.0,1.0,0,0,2,2,0.26166666666666666,0.26666666666666666,0.27068965517241383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-18,Sevilla,Valencia,1,1,1,0,1,0,18,13,11,26,11,6,4,7,1,0,2.25,3.4,3.2,2.3,3.35,3.15,2.25,3.25,3.25,18,1,10,1662.4600241209937,1553.4001096891777,9,16,14,10,0.6238532110091743,0.3302752293577982,0.0,0.25,34,0.5,0.29411764705882354,40,36,1.0,1.0,1,2,0,0,0.703125,0.7301587301587301,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-18,Getafe,Ath Bilbao,2,2,1,1,1,1,11,14,14,11,7,4,7,4,0,0,4.75,3.3,1.83,4.3,3.25,1.97,4.4,3.3,1.88,18,1,10,1496.276389748983,1600.0125339747872,8,17,16,6,0.41423948220064727,0.254601226993865,0.2,0.6666666666666666,32,0.21875,0.34375,26,37,1.0,2.0,0,0,2,1,2.5956284153005464,2.182741116751269,2.340425531914894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-18,Ath Madrid,Vallecano,1,1,1,1,0,2,12,14,11,11,3,4,3,0,0,0,1.55,3.75,7.0,1.53,4.0,6.5,1.52,3.9,7.0,18,1,10,1739.4613840104184,1462.6595909046096,15,10,7,12,0.6483180428134556,0.2318840579710145,0.5,0.2,14,0.8571428571428571,0.07142857142857142,29,9,2.0,1.0,3,0,0,1,0.22142857142857145,0.2353846153846154,0.21714285714285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-10-19,Sociedad,Mallorca,1,0,2,1,0,2,14,12,18,9,10,7,1,2,0,0,1.55,4.0,6.5,1.55,4.1,6.25,1.57,3.9,6.0,18,2,10,1649.048312206153,1465.621134229996,15,7,12,10,0.4740740740740741,0.20103092783505155,0.5,0.25,14,0.6428571428571429,0.2857142857142857,20,12,2.0,2.0,4,0,0,2,0.23846153846153847,0.248,0.26166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,Elche,Real Madrid,0,3,0,0,1,0,10,10,14,10,8,2,1,1,0,0,8.5,5.75,1.3,9.5,5.75,1.3,9.0,5.5,1.3,18,2,10,1449.9020412033276,1838.5210311236453,6,22,21,8,0.3,0.6189024390243902,0.0,1.0,8,0.0,0.75,7,19,1.0,5.0,0,8,6,0,6.538461538461538,7.3076923076923075,6.9230769230769225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,Cadiz,Betis,0,0,1,0,0,1,13,12,15,7,4,9,1,2,0,1,4.0,3.3,2.0,3.65,3.25,2.15,3.6,3.25,2.1,18,2,10,1482.528334413641,1648.5590044423236,4,13,17,6,0.1935483870967742,0.26666666666666666,0.0,0.25,6,0.0,0.5,4,7,0.0,1.0,1,1,0,0,2.0,1.6976744186046513,1.7142857142857142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,Valladolid,Celta,4,1,2,1,1,1,9,22,12,11,3,7,1,1,0,0,2.9,3.3,2.45,2.85,3.25,2.55,2.8,3.2,2.55,18,2,10,1450.4069846437715,1539.0469803015967,6,10,14,16,0.28846153846153844,0.2629310344827586,0.25,0.25,10,0.2,0.3,12,15,1.0,1.0,0,0,1,2,1.183673469387755,1.1176470588235294,1.0980392156862746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20,Almeria,Girona,3,2,2,3,0,2,13,14,14,14,4,5,1,3,0,0,2.6,3.25,2.8,2.6,3.25,2.8,2.6,3.2,2.75,18,3,10,1407.0744046561954,1465.993608607893,8,12,15,15,0.3559322033898305,0.2857142857142857,0.5,0.0,0,0.0,0.0,0,0,2.0,0.0,0,0,1,3,0.9285714285714287,0.9285714285714287,0.9454545454545454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20,Osasuna,Espanol,1,0,2,0,0,1,17,5,17,15,9,2,1,2,0,0,2.05,3.6,3.5,2.1,3.4,3.55,2.1,3.3,3.6,18,3,10,1533.229159828045,1480.3369570838327,9,12,10,16,0.3888888888888889,0.2012987012987013,0.6,0.25,24,0.5,0.3333333333333333,32,22,3.0,1.0,0,1,3,0,0.5857142857142856,0.591549295774648,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20,Barcelona,Villarreal,3,0,2,3,0,2,16,5,18,11,8,0,0,1,0,0,1.5,4.5,6.0,1.5,4.7,6.0,1.5,4.5,6.0,18,3,10,1759.7489673663474,1617.2211455369372,21,12,4,3,0.8012232415902141,0.33548387096774196,0.75,0.3333333333333333,32,0.6875,0.125,75,34,3.0,1.0,0,1,1,0,0.25,0.25,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-22,Vallecano,Cadiz,5,1,2,2,0,2,28,3,13,12,10,1,1,4,1,2,1.72,3.5,5.25,1.75,3.55,5.0,1.73,3.5,5.0,18,5,10,1467.3502842450307,1488.9725428317886,11,4,13,17,0.40875912408759124,0.26229508196721313,0.5,0.25,2,0.5,0.5,3,3,2.0,2.0,0,1,1,0,0.3276190476190476,0.35,0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-22,Valladolid,Sociedad,1,0,2,1,0,2,9,20,19,14,4,10,2,3,0,0,3.6,3.4,2.05,3.55,3.35,2.1,3.5,3.4,2.1,18,5,10,1465.3591588440993,1656.6921955984021,10,16,15,12,0.2929936305732484,0.28413284132841327,0.4,0.8,10,0.1,0.4,10,17,2.0,4.0,1,5,0,0,1.75609756097561,1.6904761904761902,1.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-10-22,Valencia,Mallorca,1,2,0,0,0,1,13,10,14,19,5,3,3,5,0,0,1.75,3.5,5.0,1.75,3.55,5.0,1.78,3.5,4.75,18,5,10,1553.660815898648,1457.9772508377469,17,7,11,11,0.5396341463414634,0.2,0.6,0.2,20,0.45,0.35,31,27,3.0,1.0,2,0,0,3,0.35,0.35,0.37473684210526315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
