Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Ajaccio,HomeTeam_Ajaccio GFCO,HomeTeam_Amiens,HomeTeam_Angers,HomeTeam_Arles,HomeTeam_Auxerre,HomeTeam_Bastia,HomeTeam_Bordeaux,HomeTeam_Boulogne,HomeTeam_Brest,HomeTeam_Caen,HomeTeam_Clermont,HomeTeam_Dijon,HomeTeam_Evian Thonon Gaillard,HomeTeam_Grenoble,HomeTeam_Guingamp,HomeTeam_Le Havre,HomeTeam_Le Mans,HomeTeam_Lens,HomeTeam_Lille,HomeTeam_Lorient,HomeTeam_Lyon,HomeTeam_Marseille,HomeTeam_Metz,HomeTeam_Monaco,HomeTeam_Montpellier,HomeTeam_Nancy,HomeTeam_Nantes,HomeTeam_Nice,HomeTeam_Nimes,HomeTeam_Paris SG,HomeTeam_Reims,HomeTeam_Rennes,HomeTeam_Sochaux,HomeTeam_St Etienne,HomeTeam_Strasbourg,HomeTeam_Toulouse,HomeTeam_Troyes,HomeTeam_Valenciennes,AwayTeam_Ajaccio,AwayTeam_Ajaccio GFCO,AwayTeam_Amiens,AwayTeam_Angers,AwayTeam_Arles,AwayTeam_Auxerre,AwayTeam_Bastia,AwayTeam_Bordeaux,AwayTeam_Boulogne,AwayTeam_Brest,AwayTeam_Caen,AwayTeam_Clermont,AwayTeam_Dijon,AwayTeam_Evian Thonon Gaillard,AwayTeam_Grenoble,AwayTeam_Guingamp,AwayTeam_Le Havre,AwayTeam_Le Mans,AwayTeam_Lens,AwayTeam_Lille,AwayTeam_Lorient,AwayTeam_Lyon,AwayTeam_Marseille,AwayTeam_Metz,AwayTeam_Monaco,AwayTeam_Montpellier,AwayTeam_Nancy,AwayTeam_Nantes,AwayTeam_Nice,AwayTeam_Nimes,AwayTeam_Paris SG,AwayTeam_Reims,AwayTeam_Rennes,AwayTeam_Sochaux,AwayTeam_St Etienne,AwayTeam_Strasbourg,AwayTeam_Toulouse,AwayTeam_Troyes,AwayTeam_Valenciennes
2023-01-11,Nice,Montpellier,6,1,2,2,0,2,16,4,16,17,3,4,1,1,0,0,1.8,3.6,4.5,1.83,3.7,4.4,1.78,3.6,4.5,16.0,2,1,1593.0575660558843,1478.565052239225,16,27,19,31,0.47750865051903113,0.276,0.25,0.25,25,0.28,0.52,22,31,2.0,1.0,0,0,1,1,0.4,0.4159090909090909,0.39555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,Troyes,Marseille,0,2,0,0,1,0,5,13,12,13,4,7,2,3,0,0,5.0,4.0,1.67,4.7,4.0,1.7,4.8,3.9,1.67,16.0,2,1,1456.3618600137506,1697.4582442502453,29,34,33,15,0.23809523809523808,0.4201388888888889,0.125,0.625,8,0.125,0.625,7,17,0.0,3.0,1,4,0,0,2.9940119760479043,2.7647058823529416,2.874251497005988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,Strasbourg,Lens,2,2,1,2,2,1,9,15,15,10,3,4,1,1,0,0,3.8,3.5,1.95,3.65,3.5,2.05,3.7,3.5,2.0,16.0,2,1,1528.656256151448,1680.876124269494,20,29,31,11,0.3418803418803419,0.2459016393442623,0.0,0.375,6,0.6666666666666666,0.16666666666666666,8,5,0.0,2.0,0,6,4,0,1.9487179487179487,1.7804878048780488,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,Paris SG,Angers,2,0,2,1,0,2,9,6,5,10,5,1,1,2,0,0,1.11,10.0,19.0,1.12,10.0,19.0,1.1,10.0,21.0,16.0,2,1,1822.0848735546988,1415.1656345657866,46,16,13,37,0.6979166666666666,0.24444444444444444,0.875,0.125,13,0.9230769230769231,0.0,37,6,5.0,1.0,0,0,1,9,0.05842105263157895,0.05894736842105264,0.05238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,Lorient,Monaco,2,2,1,0,0,1,8,16,8,13,3,4,1,1,0,0,3.8,3.75,1.91,3.75,3.75,1.95,3.8,3.7,1.91,16.0,2,1,1528.35432953328,1701.2432322081393,28,33,24,23,0.4152542372881356,0.412,0.5,0.75,20,0.25,0.5,20,36,1.0,4.0,1,2,0,0,1.9895287958115184,1.9230769230769231,1.9895287958115184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,Ajaccio,Reims,0,1,0,0,1,0,11,9,20,22,2,2,3,3,0,0,3.1,3.1,2.5,3.05,3.15,2.5,3.0,3.1,2.45,16.0,2,1,1404.8991781233942,1548.2323838393006,15,20,26,23,0.27692307692307694,0.23076923076923078,0.25,0.1111111111111111,4,0.5,0.25,6,6,2.0,0.0,0,3,1,0,1.24,1.22,1.2244897959183672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-01-11,Clermont,Rennes,2,1,2,1,0,2,11,9,12,13,4,1,0,2,0,2,4.2,3.5,1.91,3.85,3.55,1.95,3.8,3.6,1.91,16.0,2,1,1484.4258019075962,1662.0435830446188,20,34,25,18,0.25925925925925924,0.3125,0.375,0.25,2,0.5,0.5,2,7,1.0,2.0,1,1,0,0,2.198952879581152,1.9743589743589745,1.9895287958115184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-11,Brest,Lille,0,0,1,0,0,1,5,11,15,12,0,8,0,1,0,0,4.0,3.6,1.91,3.8,3.6,1.95,3.8,3.6,1.91,16.0,2,1,1467.1447100489568,1657.286517336482,18,30,33,24,0.3418803418803419,0.37282229965156793,0.125,0.5,11,0.2727272727272727,0.5454545454545454,12,15,1.0,2.0,0,2,2,0,2.094240837696335,1.9487179487179487,1.9895287958115184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-11,Auxerre,Toulouse,0,5,0,0,3,0,19,9,22,13,7,4,3,1,0,0,2.75,3.3,2.6,2.75,3.35,2.55,2.7,3.4,2.55,16.0,2,1,1445.1701983095863,1412.0090186744021,16,23,35,33,0.39805825242718446,0.21912350597609562,0.25,0.125,10,0.4,0.4,10,8,1.0,0.0,0,1,3,0,1.0576923076923077,1.0784313725490198,1.058823529411765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-11,Nantes,Lyon,0,0,1,0,0,1,13,10,12,15,6,1,2,3,0,0,3.3,3.4,2.2,3.3,3.35,2.25,3.25,3.25,2.25,16.0,2,1,1529.1446160946628,1617.0849815843496,18,27,24,21,0.39378238341968913,0.4359861591695502,0.375,0.25,19,0.15789473684210525,0.631578947368421,14,35,2.0,2.0,1,0,0,1,1.4999999999999998,1.4666666666666666,1.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,Lens,Auxerre,1,0,2,0,0,1,10,6,21,16,9,2,2,4,0,1,1.36,4.75,9.0,1.37,4.9,8.25,1.36,4.6,9.0,16.0,5,1,1674.6703284098057,1437.0705879153318,31,16,13,40,0.3983739837398374,0.25961538461538464,1.0,0.1111111111111111,6,0.3333333333333333,0.0,6,2,5.0,0.0,6,0,0,4,0.1511111111111111,0.16606060606060608,0.1511111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,Marseille,Lorient,3,1,2,1,1,1,16,11,14,12,6,3,1,0,0,0,1.4,5.0,7.5,1.4,4.9,7.25,1.4,4.75,7.5,16.0,5,1,1699.9200009570852,1534.9124951718939,36,30,15,26,0.5536332179930796,0.20675105485232068,0.6666666666666666,0.5555555555555556,24,0.5833333333333334,0.16666666666666666,43,27,2.0,3.0,5,1,0,0,0.18666666666666665,0.19310344827586207,0.18666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-14,Lyon,Strasbourg,1,2,0,1,2,0,28,8,10,16,14,2,1,3,0,0,1.6,4.2,5.25,1.6,4.2,5.25,1.57,4.2,5.5,16.0,5,1,1612.1480211121716,1534.8620520111363,27,22,21,33,0.6006944444444444,0.24786324786324787,0.5555555555555556,0.125,12,0.6666666666666666,0.08333333333333333,30,12,1.0,1.0,0,0,1,4,0.3047619047619048,0.3047619047619048,0.28545454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-15,Rennes,Paris SG,1,0,2,0,0,1,8,8,8,17,4,5,0,0,0,0,5.0,4.75,1.57,5.25,4.5,1.57,5.5,4.33,1.55,16.0,6,1,1645.4085397618724,1825.0037650663733,35,48,20,13,0.4809688581314879,0.5451388888888888,0.8888888888888888,0.7777777777777778,29,0.3793103448275862,0.4482758620689655,27,42,5.0,3.0,0,1,1,0,3.184713375796178,3.343949044585987,3.5483870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-01-15,Monaco,Ajaccio,7,1,2,5,1,2,11,5,8,14,3,3,1,2,0,0,1.4,4.75,8.0,1.43,4.8,7.5,1.42,4.5,7.5,16.0,6,1,1694.6850665695254,1400.9451992435245,35,15,25,27,0.5258964143426295,0.12121212121212122,0.4444444444444444,0.2222222222222222,2,1.0,0.0,5,1,3.0,1.0,2,0,0,2,0.175,0.19066666666666665,0.18933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,Toulouse,Brest,1,1,1,0,1,0,16,17,16,12,10,5,2,2,0,0,1.95,3.6,3.75,2.0,3.6,3.65,2.0,3.4,3.75,16.0,6,1,1420.1086290686567,1473.976734413003,28,18,33,33,0.368,0.1864406779661017,0.4444444444444444,0.2222222222222222,8,0.5,0.125,11,7,3.0,1.0,2,0,0,2,0.52,0.547945205479452,0.5333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,Montpellier,Nantes,0,3,0,0,1,0,11,12,13,14,3,5,1,2,2,0,2.55,3.4,2.75,2.55,3.4,2.75,2.5,3.4,2.75,16.0,6,1,1468.98193855742,1534.0815765668408,28,18,37,24,0.47410358565737054,0.24742268041237114,0.3333333333333333,0.0,17,0.35294117647058826,0.47058823529411764,20,18,1.0,0.0,0,1,2,0,0.9272727272727272,0.9272727272727272,0.9090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,Angers,Clermont,1,2,0,0,1,0,5,10,15,11,3,1,2,2,0,0,2.45,3.4,2.88,2.4,3.45,2.9,2.4,3.3,2.9,16.0,6,1,1412.2467430541121,1501.0608451903427,16,22,39,26,0.34057971014492755,0.2857142857142857,0.1111111111111111,0.3333333333333333,2,0.0,0.5,2,3,0.0,2.0,0,2,10,0,0.8506944444444445,0.8275862068965517,0.8275862068965517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,Lille,Troyes,5,1,2,2,0,2,23,10,12,5,7,2,1,0,0,0,1.4,4.75,8.0,1.43,4.9,7.0,1.4,4.6,8.0,16.0,6,1,1650.4544929724357,1453.9001033069108,30,29,24,35,0.5517241379310345,0.15294117647058825,0.5555555555555556,0.3333333333333333,8,0.125,0.375,8,13,3.0,2.0,2,0,0,1,0.175,0.20428571428571426,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-01-15,Reims,Nice,0,0,1,0,0,1,13,6,5,5,5,3,1,1,0,0,2.4,3.25,3.0,2.5,3.25,2.95,2.4,3.25,3.0,16.0,6,1,1552.1863627191703,1602.6406797376892,21,22,23,20,0.3548387096774194,0.2916666666666667,0.375,0.3333333333333333,16,0.1875,0.375,10,15,3.0,1.0,4,1,0,0,0.7999999999999999,0.847457627118644,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-01-27,Lorient,Rennes,2,1,2,2,0,2,4,19,4,6,2,10,1,1,0,0,4.0,3.5,1.95,3.8,3.45,2.0,3.9,3.4,1.95,16.0,4,1,1526.762028428249,1662.0753219330825,31,36,29,20,0.41350210970464135,0.31141868512110726,0.4444444444444444,0.2222222222222222,25,0.24,0.52,21,39,0.0,2.0,0,1,1,0,2.0512820512820515,1.9,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-28,Troyes,Lens,1,1,1,0,0,1,6,21,12,7,3,11,2,2,0,0,5.0,3.8,1.7,4.9,3.9,1.7,5.25,3.8,1.65,16.0,5,1,1446.6097614337361,1680.904739586842,30,32,40,13,0.23529411764705882,0.24390243902439024,0.1111111111111111,0.3333333333333333,3,0.0,1.0,1,8,0.0,2.0,0,7,2,0,2.9411764705882355,2.882352941176471,3.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-28,Marseille,Monaco,1,1,1,0,1,0,22,11,7,9,6,3,2,2,0,0,2.1,3.6,3.4,2.15,3.65,3.25,2.1,3.6,3.3,16.0,5,1,1708.07046770073,1699.622911492033,39,42,16,26,0.5551724137931034,0.4103585657370518,0.7,0.6666666666666666,26,0.38461538461538464,0.38461538461538464,38,47,3.0,3.0,6,3,0,0,0.6176470588235294,0.6615384615384615,0.6363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,Paris SG,Reims,1,1,1,0,0,1,12,17,5,10,3,3,2,1,1,0,1.22,7.0,11.0,1.25,6.5,11.0,1.22,6.0,13.0,16.0,6,1,1808.3369828951631,1556.264969648112,48,21,14,23,0.698961937716263,0.2356687898089172,0.8888888888888888,0.2,16,0.625,0.1875,34,13,5.0,1.0,0,4,1,0,0.1109090909090909,0.11363636363636363,0.09384615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-01-29,Ajaccio,Lyon,0,2,0,0,1,0,16,8,22,18,5,1,2,3,0,0,4.5,3.6,1.83,4.5,3.65,1.8,4.4,3.5,1.83,16.0,6,1,1396.007354321017,1602.80085365881,16,28,34,23,0.2727272727272727,0.43448275862068964,0.2222222222222222,0.2222222222222222,7,0.2857142857142857,0.42857142857142855,9,11,2.0,2.0,0,0,3,2,2.459016393442623,2.5,2.4043715846994536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,Strasbourg,Toulouse,1,2,0,1,1,1,11,10,14,10,4,2,2,2,1,0,2.3,3.5,3.1,2.35,3.5,2.95,2.3,3.4,3.0,16.0,6,1,1544.209219464498,1424.2688181174515,24,29,34,34,0.3389830508474576,0.2222222222222222,0.0,0.2222222222222222,9,0.6666666666666666,0.0,19,10,0.0,1.0,1,2,0,0,0.7419354838709676,0.7966101694915254,0.7666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-29,Clermont,Nantes,0,0,1,0,0,1,9,4,9,23,9,1,2,1,0,0,2.4,3.25,3.1,2.45,3.3,2.95,2.38,3.25,3.0,16.0,6,1,1506.1048896864731,1539.657704847123,24,21,27,24,0.2857142857142857,0.2512820512820513,0.4444444444444444,0.1,3,0.0,0.6666666666666666,4,6,2.0,1.0,3,2,0,0,0.7741935483870968,0.8305084745762712,0.7933333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,Auxerre,Montpellier,0,2,0,0,0,1,16,4,13,18,5,3,1,3,0,0,2.45,3.3,3.0,2.5,3.35,2.85,2.4,3.4,2.88,16.0,6,1,1430.8361767382955,1463.405810277138,16,28,41,40,0.3942307692307692,0.2749003984063745,0.2222222222222222,0.2222222222222222,7,0.42857142857142855,0.2857142857142857,9,9,1.0,1.0,0,0,5,3,0.8166666666666668,0.8771929824561403,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,Brest,Angers,4,0,2,2,0,2,9,8,10,17,4,5,0,2,0,0,2.15,3.4,3.4,2.15,3.45,3.35,2.05,3.5,3.5,16.0,6,1,1469.8165453642082,1407.2026985579816,19,17,34,41,0.3389830508474576,0.2426470588235294,0.1111111111111111,0.1111111111111111,7,0.2857142857142857,0.42857142857142855,7,7,1.0,0.0,0,0,2,11,0.6323529411764706,0.6417910447761194,0.5857142857142856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-29,Nice,Lille,1,0,2,1,0,2,12,16,12,11,5,7,3,2,0,0,2.9,3.25,2.5,2.85,3.3,2.5,2.88,3.25,2.45,16.0,6,1,1598.5620728087476,1657.7448348456103,22,35,20,25,0.4793103448275862,0.3715277777777778,0.3333333333333333,0.4444444444444444,30,0.3,0.2,35,32,3.0,2.0,1,3,0,0,1.16,1.1400000000000001,1.1755102040816325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,Angers,Ajaccio,1,2,0,1,0,2,6,9,18,11,2,6,1,2,1,0,2.25,3.2,3.4,2.3,3.2,3.3,2.25,3.2,3.3,16.0,2,2,1396.1307726747293,1393.086657950466,17,16,45,36,0.3381294964028777,0.11940298507462686,0.1,0.2,1,0.0,1.0,0,1,0.0,0.0,0,0,12,4,0.6617647058823529,0.6969696969696969,0.6818181818181819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,Lille,Clermont,0,0,1,0,0,1,22,13,15,11,8,3,0,1,0,0,1.5,4.2,7.0,1.5,4.4,6.5,1.5,4.2,6.5,16.0,2,2,1643.458961763485,1509.7700792583535,35,24,26,27,0.5532646048109966,0.3103448275862069,0.6,0.4,3,0.6666666666666666,0.3333333333333333,6,1,3.0,2.0,0,3,1,0,0.21428571428571427,0.23076923076923078,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,Nantes,Marseille,0,2,0,0,0,1,12,13,14,16,5,7,4,3,0,0,4.5,3.8,1.75,4.5,3.75,1.77,4.5,3.6,1.78,16.0,2,2,1535.9925152752426,1710.646215571455,21,40,24,17,0.3917525773195876,0.42214532871972316,0.3333333333333333,0.6666666666666666,21,0.2857142857142857,0.42857142857142855,23,28,2.0,3.0,2,6,0,0,2.5714285714285716,2.542372881355932,2.5280898876404496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,Reims,Lorient,4,2,2,1,2,0,31,12,11,7,5,7,1,0,0,0,1.8,3.6,4.5,1.83,3.65,4.3,1.8,3.7,4.2,16.0,2,2,1560.3823183200575,1542.659550877867,22,33,24,30,0.3525641025641026,0.20588235294117646,0.3333333333333333,0.5,13,0.3076923076923077,0.3076923076923077,13,14,3.0,2.0,4,1,0,0,0.4,0.42558139534883727,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
